string_suffix,1h_rep1,1h_rep2,1h_rep3,3h_rep1,3h_rep 2,3h_rep3,5h_rep1,5h_rep 2,5h_rep3,7h_rep1,7h_rep2
YAL039C,151.29,161.993,155.372,715.386,745.534,724.808,1177.48,1274.58,1298.06,1173.33,1160.04
YBR246W,164.109,150.904,154.167,569.785,600.294,568.58,857.891,880.807,939.947,938.539,975.824
YPR062W,166.098,145.851,157.422,490.09,529.879,498.518,716.733,725.164,819.322,727.741,723.218
YHR077C,158.517,145.232,165.978,843.281,945.223,863.526,1263.35,1209.04,1364.81,1397.26,1502.69
YLR378C,162.24,125.75,181.754,1512.98,1698.12,1563.49,2609.03,2423.98,2777.49,2594.56,2663.37
YJL154C,159.374,145.713,164.916,969.83,1054.14,992.026,1663.62,1675.8,1760.45,1913.16,2039.35
YOL141W,164.07,149.574,156.401,563.711,620.367,572.284,456.927,482.901,532.19,309.696,367.44
YDR183W,168.32,161.324,140.463,456.363,483.044,474.489,682.618,783.193,768.411,824.238,788.043
YHR188C,153.202,158.869,158.634,980.964,1062.3,983.782,1589.04,1520.6,1632.4,1703.04,1705.29
YGL016W,162.304,150.482,159.022,1037.7,1064.24,1086.95,1656.58,1713.75,1724.12,2031.63,2019.12
YPL122C,165.42,140.759,165.664,1213.03,1415.35,1335.8,2185.42,2229.08,2443.92,2722.68,3051.54
YOR285W,155.985,158.817,157.695,514.348,520.585,473.111,841.402,1022.38,991.938,918.214,871.232
YER166W,160.209,147.659,164.734,1145.34,1170.64,1168.75,1737.62,1825.19,1936.21,2103.74,2020.06
YMR095C,155.351,147.516,169.87,392.3,424.022,423.699,1956.39,2160.54,2185.74,3197.22,3121.65
YMR305C,158.233,140.135,174.687,882.401,1041.03,910.541,1412.05,1385.16,1591.92,1435.3,1572.73
YOR206W,176.172,133.861,163.223,873.995,1037.56,888.762,1425.32,1235.56,1538.41,1555.74,1788.88
YGR245C,163.982,150.336,159.021,594.829,615.045,644.117,672.003,713.376,741.076,522.29,514.081
YKR067W,166.1,136.57,170.815,1569.23,1713.56,1627.75,2960.89,2795.63,3298.96,3065.72,3313.45
YCL008C,173.762,142.042,157.949,551.032,593.079,569.224,751.813,795.309,845.831,765.185,777.247
YPL051W,166.123,159.564,148.62,477.277,505.896,500.746,773.573,850.574,877.745,1002.68,997.037
YGL227W,159.792,142.344,173.109,717.093,735.938,732.505,1262,1277.37,1410.61,1550.95,1614.11
YJR131W,169.021,144.968,161.877,886.289,1022.52,958.628,1387.47,1304.6,1536.62,1387.97,1522.98
YJR091C,164.882,147.437,164.441,757.36,807.491,805.585,1525.44,1715.28,1792.06,2288.91,2237.99
YDR441C,160.568,142.445,173.897,501.878,549.347,499.766,739.443,752.286,806.091,722.25,716.064
YGR248W,162.699,143.61,171.095,337.243,410.606,343.493,801.027,706.602,905.569,1083.23,1324.97
YBL035C,164.712,145.614,167.27,470.926,546.369,477.519,584.376,594.612,668.346,531.628,550.102
YGL246C,170.334,148.258,159.016,661.077,721.44,643.1,897.722,898.905,959.304,1007.13,1074.14
YEL040W,169.133,156.956,151.89,482.491,464.965,495.438,656.549,638.375,667.512,713.614,676.686
YDR354W,158.043,141.434,179.726,476.962,533.619,499.398,952.686,884.192,1141.79,1024,1230.26
YCL026C-B,158.475,161.369,159.397,718.244,727.655,744.213,1837.05,1953.27,1975.35,2950.14,2875.51
YOR160W,160.976,160.704,158.486,1295.07,1302.59,1297.18,1789.15,1924.28,1957.9,2024.93,2008.26
YBR164C,162.192,170.392,147.741,895.36,873.972,942.394,1254.41,1391.53,1281.68,1418.77,1301.76
YDL077C,154.72,150.579,175.613,897.324,1003.29,897.834,1426.93,1426.75,1593.43,1601.92,1712.43
YDR392W,173.919,154.149,152.903,483.269,515.635,540.579,606.678,626.418,606.751,642.878,628.084
YDR333C,169.441,146.021,166.508,814.207,1030.63,842.219,1652.8,1370.29,1902.69,1664.34,2144.51
YKL082C,168.597,150.59,162.823,620.358,674.463,681.632,1080.71,1144.7,1236,1318.62,1278.33
YDR264C,168.321,143.65,170.626,1146.56,1237.33,1199.61,1720.85,1797.32,1947.02,1989.17,2078.74
YJL165C,158.435,156.979,167.499,612.825,605.109,619.955,919.654,987.153,1028.2,1271.6,1268.74
YDR261C,173.036,147.663,163.293,687.268,802.322,718.777,1629.16,1499.61,1737.48,2466.75,2661.52
YOR283W,167.073,163.364,153.924,584.759,590.683,587.614,824.676,862.344,884.021,923.624,905.127
YDR518W,165.507,155.869,165.026,695.701,729.181,717.471,1127.24,1155.7,1234.45,1416.05,1408.7
YOR188W,166.969,158.345,161.285,621.311,668.129,657.592,810.285,863.57,857.391,1140.37,1141.14
YJR051W,144.814,153.085,189.306,954.81,987.461,1004.43,1714.64,1750.08,1818.42,1997.84,2000.31
YMR093W,167.343,153.391,166.526,620.232,705.494,612.678,981.445,939.246,1102.45,1085.69,1152.66
YMR193W,170.751,153.327,163.622,804.57,863.074,832.815,1185.67,1173.55,1279.7,1266.11,1325.5
YDR162C,163.739,149.434,174.957,427.049,455.444,466.695,640.792,641.002,709.239,678.895,696.88
YDR088C,162.586,158.709,167.172,644.83,672.548,669.307,873.123,986.274,986.268,930.514,933.329
YIL129C,163.093,146.11,179.355,915.083,1040.08,1017.06,1440.41,1447.5,1617.68,1599.02,1678.18
YHR057C,178.717,140.283,169.924,506.907,524.861,510.86,540.883,548.388,618.981,387.885,422.131
YGR076C,177.983,138.518,173.62,491.773,568.373,514.894,719.007,714.748,836.724,667.355,721.445
YCL039W,166.258,163.887,160.341,900.865,962.805,966.554,1681.32,1768.08,1773.95,2116.69,2129.19
YER061C,163.889,157.584,170.302,727.874,737.974,791.651,1309.33,1448.82,1511.13,1787.19,1731.78
YMR015C,162.401,142.756,187.231,1550.54,1726.07,1574.3,2891.2,2748.68,3189.67,2614.86,2750.66
YDR063W,157.043,169.557,165.965,498.807,472.266,499.841,597.034,697.877,654.388,597.19,516.619
YMR004W,161.578,155.473,177.418,746.703,875.522,794.072,1192.62,1130.5,1301.47,1278.33,1414.48
YLR387C,164.585,150.206,180.459,945.9,1010.28,973.323,1720.52,1823.04,1968.33,2190,2300.6
YNL102W,166.966,153.288,175.029,767,843.736,824.092,1230.36,1235.37,1356.04,1170.21,1285.9
YLR215C,176.883,155.543,163.096,500.264,576.96,533.997,729.171,668.757,807.15,665.941,754.998
YDL136W,165.299,149.411,181.219,768.798,835.781,795.181,1445.07,1616.08,1711.31,1879.15,1925.55
YOR288C,170.778,167.124,158.04,624.154,694.273,644.933,1034.71,1087.62,1168.23,1393.2,1519.73
YJL063C,167.717,151.127,177.31,487.492,531.911,520.699,649.064,639.49,705.603,561.515,587.637
YGL119W,163.857,168.604,163.735,751.237,766.13,755.799,1110.58,1206.33,1246.82,1254.15,1222.25
YPR063C,164.456,159.347,172.849,530.531,540.868,548.392,745.361,792.034,794.992,716.838,745.541
YER058W,174.285,148.933,173.516,473.584,514.222,520.686,691.072,743.856,755.289,765.509,794.002
YCR011C,165.13,163.259,168.396,1244.43,1282.69,1302.3,1892.99,1921.44,2022,2078.13,2049.66
YDR257C,169.507,157.124,170.631,967.083,1047.66,973.157,1441.51,1439.17,1549.42,1346,1440.5
YOR274W,171.496,147.424,178.521,838.712,929.279,927.946,1155.75,1169.42,1278.84,1259.08,1331.37
YNL306W,165.354,168.123,163.969,450.812,485.601,456.787,615.364,640.409,657.164,557.364,585.357
YGL022W,183.173,139.09,175.239,1898.34,2129.51,2004.6,3184.1,2958.86,3362.57,2901.11,3031.71
YBL061C,163.57,165.292,168.69,547.982,567.32,581.59,947.363,974.893,1003.1,1507.7,1499.69
YPR047W,179.619,146.832,171.477,930.939,962.8,971.077,1638.8,1720.71,1751.72,1935.88,1948.48
YDR144C,168.445,165.365,164.175,509.489,584.663,552.207,763.901,811.046,859.613,775.175,746.985
YDR176W,181.266,149.418,169.731,409.055,452.32,424.535,505.969,499.189,564.505,379.077,391.051
YGL252C,172.57,149.484,178.556,895.201,1023.51,899.565,1539.55,1417.71,1704.72,1668.92,1886.5
YKR065C,182.576,144.133,173.928,626.933,705.903,706.966,1113.03,1162.19,1256.8,1277.56,1323.16
YDL192W,166.727,179.401,154.637,552.234,523.288,599.06,721.93,925.251,745.276,962.762,744.293
YLR066W,155.524,162.842,182.916,539.629,592.649,578.568,794.471,813.232,843.64,832.955,806.297
YNL265C,167.921,162.337,171.524,1029.8,1119.63,1050.99,1852.31,1873.51,2058.98,2442.27,2477.39
YLR002C,171.843,164.586,166.81,1090.08,1128.54,1170.85,1593.3,1720.73,1709.93,1842.53,1818.68
YLR328W,164.225,173.635,165.668,558.014,551.735,597.452,588.453,633.651,600.648,632.181,598.069
YNL298W,181.949,165.733,155.937,662.254,728.572,677.32,1044.42,1097.02,1165.86,1064.02,1131.21
YJL178C,157.178,171.338,175.863,887.315,904.963,953.521,1282.64,1343.17,1334.25,1439.54,1452.52
YBR133C,172.705,166.744,165.672,779.253,811.843,835.853,1028.47,1077.38,1093.68,1078.94,1102.27
YGR111W,168.621,165.587,171.64,854.689,909.007,907.214,1494.5,1517.64,1575.75,1813.41,1744.15
YGL169W,177.163,167.766,161.415,590.698,601.637,595.872,851.027,875.187,914.099,909.787,942.01
YNL077W,174.699,165.77,166.204,424.983,426.834,433.612,406.684,442.516,461.615,370.943,380.679
YHR038W,178.56,156.169,172.137,761.613,837.355,849.768,1304.15,1359.76,1475.96,1401.26,1429.43
YBR179C,174.57,172.079,160.424,510.573,556.937,530.582,564.364,585.161,623.539,556.763,535.039
YMR262W,180.042,177.86,149.49,708.386,700.094,682.721,1227.11,1391.44,1308.23,1546.28,1543.06
YCR026C,166.139,154.965,186.782,1007.06,1052.44,1052.39,1700.32,1786.19,1829.4,1960.66,1982.92
YKL032C,168.717,172.315,167.197,248.429,249.434,247.049,249.158,242.424,274.909,226.394,262.816
YDL088C,171.256,166.006,171.125,521.618,536.321,548.932,697.465,767.289,804.27,786.407,734.064
YDL222C,170.344,167.782,171.772,163.54,194.683,169.493,170.309,148.956,184.035,253.979,238.89
YCR071C,170.454,156.619,183.769,444.533,494.605,477.659,555.708,583.596,599.118,482.873,491.419
YLR227W-B,170.833,137.326,202.805,1523.61,1907.94,1606.2,2034.07,1894.69,2370.24,1545.17,1862.87
YGR202C,167.403,161.281,184.585,671.389,706.58,701.208,998.741,1085.83,1202.5,1088.4,1129.87
YOL025W,163.37,146.548,203.673,941.285,1046.84,965.014,1653.99,1646.72,1788.71,1955.39,2116.78
YGL210W,177.846,163.996,173.788,582.021,660.683,594.689,805.008,805.61,882.8,793.366,847.054
YLR182W,176.818,168.974,169.958,589.172,596.684,574.525,684.251,723.263,776.919,687.9,698.87
YLR138W,185.014,162.005,170.304,838.102,877.829,852.324,1278.76,1169.19,1289.83,1951.19,2024.17
YOL115W,195.823,158.015,164.623,740.003,778.867,732.028,1039.85,1049.26,1140.78,1081.67,1115.95
YMR212C,180.629,148.458,189.65,892.428,1061.02,887.148,1478.64,1377.07,1644.01,1515.69,1673.97
YJR133W,172.868,171.323,174.849,601.108,638.306,605.154,885.086,905.323,942.783,916.421,902.063
YLR095C,178.892,171.842,168.452,838.331,910.857,899.925,1143.38,1196.82,1222.72,1194.89,1226.62
YOR197W,186.894,165.025,168.006,448.295,499.986,480.851,725.549,756.755,797.36,852.443,845.863
YKL114C,184.498,149.459,186.346,980.751,1063.11,1038.15,1706.46,1748.66,1922.19,1857.98,2020.13
YEL022W,162.925,171.693,185.861,1184.49,1281.98,1201.96,2049.08,2032.74,2244.42,2484.97,2670.12
YOR181W,186.455,159.29,175.04,439.421,458.784,432.319,624.967,606.709,700.119,642.393,684.407
YDL234C,167.845,164.725,188.234,647.629,720.366,706.751,1867.44,1886.31,1959.72,5555.43,5637.53
YOL005C,183.975,169.454,168.976,490.475,468.266,486.937,532.802,554.636,571.236,483.722,486.963
YCR090C,183.38,150.226,188.801,601.031,620.186,610.643,832.042,916.336,878.592,867.269,874.019
YIR026C,170.872,165.158,186.458,645.626,642.487,681.767,827.501,912.131,891.551,943.976,939.31
YNR031C,182.411,160.15,180.708,558.746,569.898,536.327,664.305,615.496,777.875,694.464,723.973
YBR082C,178.518,163.445,181.591,930.618,937.568,939.725,1661.67,1736.39,1861.19,1985.36,2059.12
YMR295C,184.043,160.009,180.569,642.551,678.468,666.938,935.655,953.061,1044.27,978.903,959.065
YHL020C,180.822,169.747,174.563,396.002,439.619,414.813,506.967,508.431,571.144,449.991,487.936
YML021C,187.557,168.349,169.255,542.127,603.174,580.4,765.248,804.734,886.458,794.59,809.796
YFR040W,175.815,167.972,181.58,870.03,963.484,917.427,1311.8,1284.89,1439.21,1325.65,1354.28
YPR190C,172.028,185.233,169.195,1136.24,1176.37,1167.02,1704.48,1845.74,1859.88,2003.46,1997.87
YPR143W,171.031,172.222,183.207,632.083,649.92,636.409,876.139,945.715,936.703,832.531,818.001
YDR036C,184.569,172.343,169.956,546.089,524.656,570.873,707.645,765.857,788.294,811.091,795.486
YDR262W,187.883,157.698,182.732,346.357,395.598,363.82,717.988,773.002,799.379,1113.1,1211.04
YNL233W,175.212,165.672,187.482,537.333,562.766,541.781,703.751,680.69,817.973,756.091,807.897
YMR218C,172.711,181.039,174.718,1153.58,1180.37,1209.35,1547.9,1715.75,1690.16,1884.15,1794.46
YER009W,182.363,163.529,182.8,438.839,470.351,433.006,696.204,743.781,818.066,664.011,698.499
YNL151C,175.335,170.801,182.629,428.673,440.328,431.288,578.02,619.143,656.138,595.311,617.737
YGL242C,181.201,176.785,171.574,499.219,509.463,547.845,768.494,911.43,797.531,879.997,751.625
YNL155W,185.945,139.643,204.534,661.898,779.244,641.1,1124.47,1035.72,1334.68,1102.96,1271.62
YEL052W,179.575,175.541,175.382,920.963,923.647,884.406,1233.99,1309.66,1342.68,1458.71,1438.37
YGR157W,190.785,145.977,193.92,1680.06,1904.49,1665.47,2660.79,2453.21,2979.83,2353.62,2626.97
YFL013C,191.572,164.811,174.456,785.442,921.101,939.564,1103.61,1105.87,1232.01,982.613,917.283
YGR063C,182.632,170.227,179.183,383.131,387.551,409.923,405.958,474.447,473.204,364.439,342.915
YGR261C,190.035,169.207,172.9,1019.27,1063.34,1074.85,1601.05,1694.54,1758.74,1780.87,1702.49
YML097C,175.288,177.831,180.34,630.546,693.422,616.536,858.47,860.602,934.05,811.737,832.8
YMR296C,191.184,159.074,183.411,1315.82,1380.66,1347.58,2126.64,2186.63,2290.58,2384.98,2270.57
YOR221C,183.092,162.747,188.126,744.289,790.607,767.766,1092.21,1189.99,1172.82,1305.69,1301.97
YDR122W,179.927,178.198,176.104,801.984,834.954,819.325,1292.55,1346.75,1428.04,1527.93,1496.52
YKL062W,194.731,176.179,163.479,517.514,589.94,548.726,766.982,822.624,889.469,998.319,1060.44
YPR032W,179.235,162.79,192.443,883.823,962.855,944.771,1473.47,1492.81,1567.64,1824.26,1861.1
YPR073C,180.602,180.863,173.009,395.48,448.622,450.545,677.881,701.649,747.53,807.797,866.832
YBR137W,185.929,176.3,172.39,424.595,476.829,459.186,649.137,667.75,721.935,709.431,734.116
YPL263C,180.672,169.412,184.912,814.848,911.227,884.943,1350.84,1338.84,1488.66,1651.46,1732.71
YBR244W,183.986,179.017,172.179,393.751,465.753,468.941,670.2,727.357,754.754,874.549,824.941
YKL047W,214.874,141.039,179.504,1112.6,1213.9,1240.7,1870.4,1908.72,2043.93,2275.6,2215.17
YNL023C,201.285,153.077,181.78,530.348,609.157,557.875,766.427,717.374,841.473,698.681,768.754
YBL057C,186.073,152.16,198.637,838.119,1006.88,901.602,1530,1383.2,1698.1,1435.83,1573.84
YNR033W,197.705,164.877,174.822,844.646,914.926,856.72,1378.52,1416.33,1513.69,1614.81,1697.25
YGL197W,185.651,169.355,182.943,910.565,962.627,890.713,1248.8,1287.41,1463.06,1501.39,1590.48
YER063W,168.672,188.093,181.276,484.88,488.6,525.383,566.383,633.787,610.631,575.492,579.719
YER134C,186.208,170.824,181.163,558.138,622.144,578.543,874.828,971.601,1023.86,966.024,972.49
YLR086W,178.204,166.28,194.635,706.4,767.978,713.824,992.192,975.376,1103.65,1028.96,1026.97
YGL050W,173,181.124,185.188,623.431,647.672,655.955,767.086,825.34,815.561,822.362,800.123
YML075C,187.931,159.993,191.462,1821.1,2054.88,1956.78,3644.61,3592.91,4078.37,4276.45,4457.96
YJL131C,184.627,182.488,172.498,940.036,1037.41,947.796,1423.04,1529.43,1581.4,1506.6,1527.86
YNL147W,171.292,192.238,176.64,581.761,565.528,571.32,802.015,905.488,867.863,934.813,900.629
YDR087C,194.365,148.923,197.368,871.33,953.328,848.12,1189.57,1094.79,1230.64,1105.39,1219.76
YHR199C,179.076,171.242,190.569,725.497,828.883,771.931,1539.43,1594.47,1749.8,1925.83,1957.16
YNL209W,170.767,178.624,193.286,531.505,556.731,574.882,730.123,827.344,817.522,879.226,851.104
YBR283C,187.061,171.872,184.123,1422.06,1555.89,1444.43,2052.09,1915.86,2131.24,1632.01,1750.1
YPL118W,187.444,187.214,168.423,658.347,587.042,669.545,852.485,1071.84,913.13,1012.47,919.656
YCR035C,195.447,169.964,177.885,547.218,615.423,557.877,686.629,696.037,760.882,715.902,792.071
YOR090C,197.663,178.403,168.138,457.886,506.663,492.657,722.288,744.114,774.957,740.739,783.224
YLR045C,180.43,189.016,174.984,598.977,548.129,595.19,810.322,934.655,843.948,1058.91,941.222
YBR151W,184.213,165.938,194.38,604.304,725.988,673.458,1399.17,1347.97,1651.88,1907.38,2093.09
YNL192W,197.599,168.919,179.855,505.265,545.25,520.609,894.741,802.066,979.869,1544.42,1494.14
YDR303C,186.588,177.874,182.504,920.914,964.287,953.146,1131.99,1157.92,1227.32,1100.2,1170.42
YIL105C,190.766,172.072,184.248,512.494,569.145,561.691,839.412,841.64,900.901,1018.55,1050.06
YJR103W,192.777,169.543,185.496,1047.34,1113.09,1087.76,2418.98,2571.19,2730.11,3594.46,3665.08
YHR132W-A,206.32,152.469,189.039,380.625,474.606,389.896,599.216,565.593,697.067,555.486,663.503
YJL073W,183.742,173.309,191.455,1397.49,1526.8,1370.46,2329.6,2326.48,2518.49,3096.23,3253.69
YCR073W-A,190.263,186.284,174.111,600.813,609.083,661.748,909.764,1034.59,973.592,1105.41,959.857
YGR184C,196.405,167.43,186.856,1286.84,1338.27,1282.37,2104.74,2229.57,2360.03,2880.57,2897.29
YML127W,186.824,172.03,192.11,894.489,903.177,878.991,1028.16,1124.09,1123.21,1060.74,1012.04
YBR014C,191.438,168.813,191.201,632.443,669.381,652.466,798.728,771.765,848.455,626.627,696.105
YLR144C,197.209,165.5,189.128,979.563,1050.2,1033.99,1689.78,1705.18,1868.9,2061.38,2118.85
YBR052C,191.376,169.881,191.606,598.857,603.843,640.938,784.653,898.213,868.378,831.348,850.556
YNR022C,183.654,197.307,171.906,464.244,448.747,518.81,577.871,675.877,593.965,589.676,514.728
YNR054C,182.42,200.225,170.621,1009.5,901.11,1094.79,1443.85,1942.56,1516.86,1879.8,1426.83
YNL197C,183.855,184.183,185.439,364.429,367.217,370.902,439.031,461.148,475.297,494.122,500.962
YPL199C,187.405,199.566,167.118,735.1,742.093,769.219,764.847,796.224,837.121,767.572,717.216
YDR312W,198.152,177.015,179.229,664.973,713.332,698.575,1060.33,1104.07,1210.59,1418.47,1438.51
YKR031C,181.855,182.2,191.07,548.903,530.046,577.591,801.7,879.242,849.359,916.518,866.335
YFL034C-A,186.714,178.009,190.565,669.909,727.621,711.44,1091.27,1158.55,1217.31,1201.87,1270.61
YML012W,180.507,177.629,199.285,601.318,600.77,577.286,933.508,998.807,1074.82,1068.77,1141.76
YDR391C,181.605,167.521,208.462,828.422,853.016,917.43,1865.07,2053.21,2028.17,2923.99,2773.49
YGR093W,196.56,184.613,177.328,737.121,801.217,782.009,874.249,933.699,930.756,728.181,746.226
YPR131C,188.593,178.059,191.957,674.688,726.741,725.812,1022.4,1051.1,1091.71,1203.76,1244.63
YER169W,181.445,181.248,197.465,663.24,666.035,662.855,924.13,948.66,1031.29,916.855,1022.19
YDR117C,194.895,179.276,186.182,683.651,698.208,718.478,1061.24,1181.16,1143.94,1337.95,1327.78
YPR048W,199.936,173.602,187.971,896.804,979.633,926.885,1303.98,1371.85,1393.61,1401.68,1451.51
YGR220C,194.197,173.557,194.265,577.048,636.342,606.078,811.682,828.344,924.802,668.707,732.393
YLR090W,188.267,181.147,193.133,941.956,936.958,954.319,1388.16,1517.57,1560.48,1626.76,1612.01
YER183C,201.454,184.169,177.365,512.65,561.15,518.123,687.208,712.955,792.563,763.663,825.685
YER014W,187.421,188.287,187.509,802.45,897.24,861.544,1411.32,1494.7,1643.65,1789.46,1847.48
YLR039C,200.046,161.624,201.57,1176.72,1372.81,1187.98,1834.32,1721.89,2022.35,1910.31,2236.78
YPL123C,183.113,182.58,199.883,572.135,600.318,594.745,945.278,1011.33,1005.98,1216.02,1213.44
YMR184W,183.015,197.372,185.75,822.259,764.087,855.354,972.905,1156.79,1051.89,1152.11,1033.88
YGL062W,200.816,164.474,201.648,791.481,934.026,846.486,1242.59,1222.39,1430.52,1440.92,1571.09
YGR179C,202.75,172.77,192.04,644.039,645.966,628.213,876.724,915.698,983.726,999.458,1055.48
YJR068W,188.962,169.057,209.723,805.17,897.796,815.563,1317.8,1253.88,1516.15,1471.71,1622.92
YLR413W,180.06,187.8,200.415,1047.54,1091.23,1051.06,920.563,850.617,964.597,605.609,574.33
YPL116W,201.791,175.352,191.611,609.158,726.37,645.506,1035.41,965.205,1158.33,1240.93,1410.32
YDR097C,194.701,178.283,196.001,613.45,673.673,693.017,853.445,898.985,971.977,904.646,931.361
YCR028C-A,212.524,170.978,188.18,433.401,473.435,429.896,538.47,509.125,614.642,458.283,526.812
YDL052C,181.799,192.805,197.366,1880.71,2064.01,1939.41,3296.88,3355.92,3656.28,3683.22,3851.14
