string_external_id	abundance
4932.YDR503C	4.5
4932.YIL067C	4.5
4932.YHR155W	4.5
4932.YOR372C	4.5
4932.YLR035C	4.49
4932.YHR199C-A	4.49
4932.YKR045C	4.49
4932.YBR107C	4.49
4932.YDR217C	4.47
4932.YHL019C	4.47
4932.YDR288W	4.47
4932.YIL045W	4.46
4932.YOR388C	4.46
4932.YKR021W	4.46
4932.YNL053W	4.45
4932.YGR134W	4.44
4932.YMR111C	4.44
4932.YJR140C	4.43
4932.YPR122W	4.42
4932.YLR453C	4.41
4932.YAL056W	4.41
4932.YNL042W	4.41
4932.YLR141W	4.4
4932.YLR408C	4.4
4932.YCR082W	4.39
4932.YJR116W	4.39
4932.YDR275W	4.37
4932.YLR070C	4.37
4932.YLR127C	4.37
4932.YCR081W	4.35
4932.YBR040W	4.34
4932.YNL146W	4.34
4932.YAL027W	4.34
4932.YER033C	4.33
4932.YJL056C	4.32
4932.YNL213C	4.31
4932.YBL059W	4.31
4932.YGL069C	4.31
4932.YOR148C	4.31
4932.YJR053W	4.3
4932.YFR036W	4.29
4932.YOL028C	4.29
4932.YLR267W	4.28
4932.YPR061C	4.28
4932.YCL024W	4.27
4932.YJL126W	4.27
4932.YER075C	4.27
4932.YDL033C	4.26
4932.YGR127W	4.26
4932.YDR014W	4.26
4932.YDL211C	4.25
4932.YDL155W	4.24
4932.YMR098C	4.24
4932.YPL005W	4.24
4932.YKL121W	4.24
4932.YOL053W	4.24
4932.YBR156C	4.24
4932.YNR063W	4.23
4932.YDR259C	4.23
4932.YGR292W	4.23
4932.YDR107C	4.22
4932.YPL076W	4.22
4932.YDL073W	4.2
4932.YMR162C	4.2
4932.YPR116W	4.19
4932.YML043C	4.19
4932.YIR033W	4.18
4932.YPL168W	4.18
4932.YHR152W	4.18
4932.YPR083W	4.18
4932.YNL172W	4.17
4932.YER142C	4.17
4932.YLR183C	4.16
4932.YER167W	4.16
4932.YOR231W	4.16
4932.YNL234W	4.15
4932.YCR061W	4.15
4932.YJR136C	4.13
4932.YGL247W	4.12
4932.YPL103C	4.12
4932.YIR017C	4.12
4932.YOL083W	4.11
4932.YLR121C	4.11
4932.YDR426C	4.11
4932.YNL077W	4.11
4932.YER137C	4.1
4932.YER124C	4.1
4932.YDR463W	4.09
4932.YNL333W	4.09
4932.YJL099W	4.09
4932.YHR105W	4.09
4932.YKL015W	4.08
4932.YNL164C	4.07
4932.YHR014W	4.06
4932.YLL049W	4.06
4932.YGL219C	4.06
4932.YGR151C	4.05
4932.YEL006W	4.05
4932.YJL025W	4.05
4932.YBL013W	4.05
4932.YGR099W	4.04
4932.YLR204W	4.04
4932.YMR194C-B	4.04
4932.YPL108W	4.04
4932.YPR031W	4.04
4932.YJL048C	4.04
4932.YLR087C	4.04
4932.YMR211W	4.03
4932.YJR054W	4.03
4932.YKL171W	4.03
4932.YOR180C	4.03
4932.YER173W	4.02
4932.YDL045W-A	4.02
4932.YDR270W	4.02
4932.YOR040W	4.02
4932.YLR431C	4.01
4932.YMR159C	4.0
4932.YJL107C	4.0
4932.YLR426W	4.0
4932.YBR150C	4.0
4932.YIL147C	3.99
4932.YNL254C	3.99
4932.YJR129C	3.99
4932.YJR135C	3.98
4932.YCR038C	3.98
4932.YDR065W	3.98
4932.YOL117W	3.97
4932.YIR011C	3.97
4932.YBR047W	3.96
4932.YDR514C	3.95
4932.YEL061C	3.94
4932.YMR069W	3.93
4932.YOR305W	3.93
4932.YJR149W	3.93
4932.YCR079W	3.93
4932.YGL226W	3.92
4932.YLR423C	3.91
4932.YPR199C	3.91
4932.YDR254W	3.9
4932.YOR114W	3.9
4932.YFR027W	3.89
4932.YLR247C	3.89
4932.YHR159W	3.88
4932.YDR282C	3.88
4932.YGR216C	3.86
4932.YNL122C	3.85
4932.YMR164C	3.85
4932.YNR004W	3.85
4932.YKL043W	3.84
4932.YKL093W	3.84
4932.YMR034C	3.84
4932.YOR028C	3.83
4932.YPR166C	3.82
4932.YDR115W	3.82
4932.YLL019C	3.81
4932.YDR009W	3.81
4932.YNL261W	3.81
4932.YMR095C	3.81
4932.YPL182C	3.81
4932.YHR204W	3.81
4932.YDR198C	3.8
4932.YBR223C	3.8
4932.YHR182W	3.8
4932.YOR064C	3.78
4932.YDL036C	3.77
4932.YDL127W	3.77
4932.YDR369C	3.77
4932.YDR370C	3.77
4932.YHR178W	3.77
4932.YPR022C	3.76
4932.YIL101C	3.76
4932.YJL160C	3.75
4932.YMR210W	3.74
4932.YDR076W	3.74
4932.YMR138W	3.74
4932.YIL002C	3.74
4932.YGR052W	3.74
4932.YER077C	3.74
4932.YDR250C	3.73
4932.YOR080W	3.73
4932.YPL068C	3.73
4932.YKR063C	3.72
4932.YGL162W	3.72
4932.YNL101W	3.72
4932.YAL024C	3.72
4932.YJL057C	3.71
4932.YMR185W	3.71
4932.YNL194C	3.7
4932.YDR128W	3.7
4932.YOL119C	3.69
4932.YDL197C	3.69
4932.YOL024W	3.69
4932.YDR478W	3.68
4932.YDL104C	3.68
4932.YJL147C	3.67
4932.YHR050W	3.67
4932.YCL027W	3.66
4932.YLR251W	3.66
4932.YCR020C-A	3.65
4932.YDR286C	3.64
4932.YNR075C-A	3.64
4932.YKR096W	3.63
4932.YIR018W	3.63
4932.YBR255W	3.62
4932.YPR169W-A	3.62
4932.YHR015W	3.62
4932.YOR092W	3.61
4932.YNL083W	3.61
4932.YGL258W-A	3.61
4932.YLR233C	3.6
4932.YPR046W	3.6
4932.YOR193W	3.59
4932.YER028C	3.59
4932.YDR109C	3.59
4932.YLL054C	3.59
4932.YHR202W	3.59
4932.YOR093C	3.59
4932.YEL062W	3.59
4932.YPL236C	3.58
4932.YLR211C	3.58
4932.YOR134W	3.58
4932.YNL289W	3.57
4932.YGR199W	3.56
4932.YOR191W	3.56
4932.YDR393W	3.56
4932.YCL051W	3.55
4932.YMR224C	3.55
4932.YJL046W	3.54
4932.YCL056C	3.54
4932.YGL142C	3.54
4932.YLR154W-B	3.54
4932.YMR283C	3.53
4932.YOL009C	3.52
4932.YHL008C	3.52
4932.YOR025W	3.52
4932.YAL015C	3.52
4932.YFR019W	3.51
4932.YBR299W	3.51
4932.YBR136W	3.51
4932.YJR154W	3.51
4932.YOL158C	3.5
4932.YBR131C-A	3.49
4932.YNR075W	3.48
4932.YFL031C-A	3.48
4932.YEL059C-A	3.48
4932.YOL154W	3.48
4932.YPR201W	3.48
4932.YDR504C	3.47
4932.YHR150W	3.47
4932.YDR278C	3.47
4932.YMR127C	3.47
4932.YNR041C	3.46
4932.YGR146C	3.46
4932.YIL037C	3.45
4932.YLR036C	3.45
4932.YLR067C	3.44
4932.YDL248W	3.44
4932.YLR057W	3.44
4932.YHR194W	3.43
4932.YMR064W	3.43
4932.YNL260C	3.43
4932.YMR025W	3.43
4932.YKR069W	3.43
4932.YOR249C	3.42
4932.YKL038W	3.42
4932.YIL092W	3.41
4932.YCL036W	3.41
4932.YER140W	3.41
4932.YGR236C	3.41
4932.YIL169C	3.4
4932.YKL033W	3.39
4932.YDR024W	3.39
4932.YLR091W	3.39
4932.YBR097W	3.39
4932.YNL025C	3.39
4932.YER037W	3.39
4932.YPL072W	3.38
4932.YER185W	3.38
4932.YKL102C	3.38
4932.YKL089W	3.38
4932.YKL163W	3.38
4932.YJL116C	3.38
4932.YIL132C	3.36
4932.YJL132W	3.35
4932.YFL059W	3.34
4932.YBR239C	3.34
4932.YER098W	3.34
4932.YNL109W	3.33
4932.YNR068C	3.33
4932.YOR127W	3.32
4932.YOR269W	3.31
4932.YBR153W	3.31
4932.YLR376C	3.31
4932.YOR295W	3.31
4932.YPL002C	3.3
4932.YDR185C	3.3
4932.YMR036C	3.3
4932.YIL055C	3.29
4932.YFR043C	3.29
4932.YOR066W	3.27
4932.YHR056W-A	3.27
4932.YLR136C	3.27
4932.YMR299C	3.26
4932.YNL176C	3.26
4932.YDR042C	3.25
4932.YCL026C-A	3.25
4932.YOR242C	3.25
4932.YNL140C	3.25
4932.YDR351W	3.24
4932.YML099C	3.24
4932.YJL156C	3.23
4932.YBR038W	3.22
4932.YHR022C	3.22
4932.YFR023W	3.21
4932.YML009W-B	3.2
4932.YER096W	3.2
4932.YMR199W	3.2
4932.YAL002W	3.19
4932.YDR437W	3.19
4932.YBL029W	3.19
4932.YJL035C	3.18
4932.YPR003C	3.18
4932.YDR184C	3.18
4932.YJL118W	3.17
4932.YGR042W	3.17
4932.YOR296W	3.16
4932.YGL249W	3.16
4932.YOL036W	3.15
4932.YOR314W	3.15
4932.YOR384W	3.15
4932.YGL257C	3.15
4932.YDR419W	3.15
4932.YDL129W	3.15
4932.YLR210W	3.15
4932.YFR055W	3.15
4932.YLR297W	3.15
4932.YIL113W	3.14
4932.YFR038W	3.13
4932.YGR015C	3.13
4932.YGR154C	3.13
4932.YMR097C	3.13
4932.YHR134W	3.13
4932.YJR089W	3.12
4932.YOR334W	3.12
4932.YLL019W-A	3.12
4932.YHR131C	3.12
4932.YDL233W	3.12
4932.YDR218C	3.11
4932.YJL144W	3.11
4932.YGL113W	3.11
4932.YDL142C	3.11
4932.YDL238C	3.11
4932.YHR091C	3.11
4932.YBL088C	3.1
4932.YDR421W	3.1
4932.YDL152W	3.1
4932.YGR249W	3.1
4932.YOR034C	3.09
4932.YDR043C	3.09
4932.YDR169C-A	3.09
4932.YGL032C	3.09
4932.YNL128W	3.09
4932.YNR061C	3.09
4932.YGL085W	3.09
4932.YBR141C	3.08
4932.YMR055C	3.08
4932.YBR114W	3.08
4932.YBL106C	3.07
4932.YER093C	3.07
4932.YFL002W-A	3.07
4932.YNL314W	3.06
4932.YKR044W	3.06
4932.YLR162W	3.04
4932.YMR166C	3.04
4932.YGR062C	3.04
4932.YPL157W	3.04
4932.YMR190C	3.03
4932.YKR019C	3.03
4932.YPR071W	3.03
4932.YAL048C	3.02
4932.YBR257W	3.02
4932.YGL059W	3.02
4932.YLR360W	3.02
4932.YOR192C-B	3.02
4932.YLR288C	3.01
4932.YNL211C	3.01
4932.YKR064W	3.0
4932.YML104C	3.0
4932.YBR044C	3.0
4932.YPL150W	3.0
4932.YGL175C	2.99
4932.YDR338C	2.99
4932.YMR023C	2.99
4932.YNL162W-A	2.98
4932.YKL162C	2.98
4932.YLR098C	2.98
4932.YPL008W	2.98
4932.YDR191W	2.97
4932.YOR105W	2.97
4932.YDL242W	2.97
4932.YNL334C	2.97
4932.YKR017C	2.97
4932.YDR285W	2.96
4932.YOL084W	2.96
4932.YBL025W	2.95
4932.YDR466W	2.95
4932.YDL180W	2.95
4932.YPL216W	2.95
4932.YBR066C	2.95
4932.YMR257C	2.94
4932.YBR276C	2.94
4932.YOL157C	2.94
4932.YDR125C	2.94
4932.YJL051W	2.94
4932.YOL131W	2.94
4932.YPL071C	2.94
4932.YOL136C	2.94
4932.YIL082W-A	2.93
4932.YOR166C	2.92
4932.YKL133C	2.92
4932.YLL053C	2.91
4932.YBL031W	2.91
4932.YGL199C	2.91
4932.YDR004W	2.91
4932.YPL258C	2.91
4932.YGR098C	2.9
4932.YDL054C	2.9
4932.YNL279W	2.9
4932.YDR058C	2.89
4932.YOR100C	2.89
4932.YMR087W	2.89
4932.YOR162C	2.89
4932.YOR219C	2.88
4932.YCL019W	2.88
4932.YJR151C	2.88
4932.YBL014C	2.88
4932.YKL222C	2.88
4932.YGR188C	2.87
4932.YPL209C	2.87
4932.YGR142W	2.87
4932.YDR022C	2.87
4932.YPL187W	2.87
4932.YML089C	2.86
4932.YMR280C	2.84
4932.YER144C	2.84
4932.YPR151C	2.84
4932.YCL063W	2.83
4932.YGR108W	2.83
4932.YER187W	2.83
4932.YBR250W	2.83
4932.YOL110W	2.83
4932.YBL063W	2.83
4932.YKL020C	2.82
4932.YJL222W-A	2.82
4932.YNL082W	2.82
4932.YJL222W	2.82
4932.YOR129C	2.82
4932.YLR265C	2.82
4932.YPL130W	2.82
4932.YLR145W	2.81
4932.YOR144C	2.81
4932.YLR128W	2.81
4932.YIR021W-A	2.81
4932.YOL047C	2.81
4932.YDL231C	2.81
4932.YOR223W	2.8
4932.YCR020C	2.8
4932.YHR189W	2.8
4932.YCL058W-A	2.79
4932.YCL005W	2.79
4932.YJL162C	2.79
4932.YPR021C	2.78
4932.YOR159C	2.78
4932.YOR033C	2.78
4932.YKL072W	2.78
4932.YIL071C	2.78
4932.YNR069C	2.77
4932.YLR410W-B	2.77
4932.YBR138C	2.77
4932.YGL144C	2.77
4932.YOL043C	2.77
4932.YCR105W	2.76
4932.YML053C	2.76
4932.YDL218W	2.76
4932.YER104W	2.75
4932.YJR090C	2.75
4932.YCR022C	2.74
4932.YPL021W	2.74
4932.YIL173W	2.74
4932.YIL011W	2.74
4932.YPL242C	2.74
4932.YBL060W	2.73
4932.YBR008C	2.73
4932.YMR274C	2.73
4932.YAR033W	2.72
4932.YNL008C	2.72
4932.YML003W	2.72
4932.YJR035W	2.71
4932.YLR132C	2.71
4932.YBR196C-B	2.71
4932.YER116C	2.71
4932.YPL179W	2.71
4932.YGR217W	2.71
4932.YOR199W	2.7
4932.YLL055W	2.7
4932.YOR177C	2.7
4932.YHR048W	2.7
4932.YJR012C	2.69
4932.YGR109W-B	2.69
4932.YDR540C	2.69
4932.YBL100W-B	2.69
4932.YKR033C	2.68
4932.YDL227C	2.67
4932.YDL105W	2.67
4932.YDR131C	2.67
4932.YOL001W	2.65
4932.YOL017W	2.65
4932.YOR208W	2.65
4932.YFL050C	2.64
4932.YHL028W	2.64
4932.YHR079C	2.64
4932.YML058W-A	2.64
4932.YHR031C	2.64
4932.YGL179C	2.63
4932.YBL019W	2.63
4932.YHL036W	2.63
4932.YLR279W	2.63
4932.YDR523C	2.63
4932.YGR161W-B	2.63
4932.YDL221W	2.62
4932.YOR258W	2.62
4932.YLR135W	2.62
4932.YJR161C	2.62
4932.YOL099C	2.62
4932.YPR013C	2.61
4932.YPR120C	2.61
4932.YOR097C	2.61
4932.YDR451C	2.6
4932.YLR381W	2.6
4932.YEL005C	2.6
4932.YOR309C	2.6
4932.YOR324C	2.6
4932.YLR102C	2.6
4932.YML132W	2.59
4932.YBR235W	2.59
4932.YCR023C	2.59
4932.YMR198W	2.58
4932.YOR005C	2.58
4932.YMR137C	2.58
4932.YOL091W	2.58
4932.YGR239C	2.58
4932.YKR041W	2.57
4932.YDL011C	2.57
4932.YPR198W	2.57
4932.YNL126W	2.56
4932.YCR107W	2.56
4932.YLR353W	2.56
4932.YDR142C	2.56
4932.YOL106W	2.56
4932.YPR095C	2.56
4932.YOR172W	2.55
4932.YJR146W	2.55
4932.YNR045W	2.55
4932.YHR168W	2.55
4932.YER007W	2.55
4932.YPL003W	2.55
4932.YHR140W	2.54
4932.YGR041W	2.54
4932.YEL008W	2.54
4932.YLR425W	2.53
4932.YPL132W	2.53
4932.YLR164W	2.53
4932.YGL160W	2.53
4932.YKL208W	2.52
4932.YOL025W	2.52
4932.YOL101C	2.51
4932.YER038C	2.5
4932.YLR283W	2.5
4932.YER051W	2.5
4932.YPL202C	2.49
4932.YOR301W	2.48
4932.YDR492W	2.48
4932.YLR081W	2.48
4932.YDR034C-D	2.46
4932.YER109C	2.46
4932.YDR319C	2.45
4932.YIL141W	2.45
4932.YOR383C	2.45
4932.YOR107W	2.45
4932.YLR313C	2.45
4932.YDR193W	2.44
4932.YOL002C	2.44
4932.YBR062C	2.44
4932.YKL198C	2.43
4932.YKR058W	2.42
4932.YFL009W	2.42
4932.YNR070W	2.42
4932.YKR004C	2.42
4932.YKL176C	2.42
4932.YDR350C	2.41
4932.YGL104C	2.41
4932.YMR042W	2.4
4932.YMR181C	2.39
4932.YIR014W	2.39
4932.YMR126C	2.39
4932.YBR259W	2.39
4932.YBR168W	2.37
4932.YLL051C	2.37
4932.YIL151C	2.37
4932.YDR260C	2.37
4932.YIL163C	2.37
4932.YER190C-A	2.36
4932.YGR296C-A	2.36
4932.YML133W-A	2.36
4932.YNL339W-A	2.36
4932.YPL283W-A	2.36
4932.YPL148C	2.36
4932.YOR343C	2.36
4932.YGL182C	2.36
4932.YHR124W	2.35
4932.YDR261W-B	2.35
4932.YOR343W-B	2.35
4932.YHR191C	2.35
4932.YLR014C	2.34
4932.YJL194W	2.34
4932.YPR164W	2.34
4932.YBR302C	2.34
4932.YDL020C	2.34
4932.YGR170W	2.32
4932.YDL041W	2.32
4932.YLR263W	2.32
4932.YGR219W	2.31
4932.YOR382W	2.3
4932.YIR027C	2.3
4932.YDL247W-A	2.29
4932.YDR344C	2.28
4932.YCL008C	2.28
4932.YGL263W	2.28
4932.YBL081W	2.27
4932.YNL198C	2.27
4932.YPL158C	2.26
4932.YJL083W	2.26
4932.YKL169C	2.26
4932.YPR197C	2.26
4932.YIL001W	2.26
4932.YPR009W	2.25
4932.YDR082W	2.25
4932.YNL170W	2.25
4932.YOR055W	2.25
4932.YDL079C	2.24
4932.YPL268W	2.23
4932.YDR414C	2.22
4932.YLR149C-A	2.22
4932.YOR292C	2.22
4932.YJL023C	2.22
4932.YLR156W	2.21
4932.YNL324W	2.21
4932.YOR315W	2.2
4932.YKR103W	2.2
4932.YJR039W	2.2
4932.YLR184W	2.19
4932.YGR109C	2.18
4932.YPL269W	2.18
4932.YKL219W	2.18
4932.YGL131C	2.18
4932.YOL128C	2.17
4932.YPR117W	2.17
4932.YLR415C	2.17
4932.YOL122C	2.16
4932.YJR128W	2.15
4932.YLR266C	2.14
4932.YPR092W	2.14
4932.YIL072W	2.14
4932.YHL042W	2.13
4932.YER041W	2.12
4932.YMR191W	2.12
4932.YPL176C	2.12
4932.YNL249C	2.12
4932.YJL149W	2.11
4932.YPR030W	2.11
4932.YER060W	2.1
4932.YKL109W	2.1
4932.YGL243W	2.1
4932.YLR346C	2.1
4932.YDR332W	2.1
4932.YDL183C	2.1
4932.YHR080C	2.09
4932.YDL151C	2.08
4932.YER046W	2.07
4932.YMR252C	2.07
4932.YAL019W-A	2.06
4932.YOR019W	2.06
4932.YBR255C-A	2.06
4932.YIL172C	2.06
4932.YGR023W	2.05
4932.YKR101W	2.04
4932.YBL066C	2.04
4932.YCR098C	2.03
4932.YKL125W	2.03
4932.YNL295W	2.03
4932.YPL149W	2.03
4932.YGR070W	2.02
4932.YGR077C	2.02
4932.YJR004C	2.02
4932.YOL046C	2.0
4932.YPL272C	2.0
4932.YDR242W	2.0
4932.YNL029C	2.0
4932.YDL199C	1.99
4932.YJL170C	1.98
4932.YJR115W	1.98
4932.YHL040C	1.98
4932.YOR380W	1.98
4932.YJL100W	1.98
4932.YJR152W	1.98
4932.YCL069W	1.97
4932.YIR025W	1.97
4932.YPR136C	1.97
4932.YOR200W	1.96
4932.YBR280C	1.96
4932.YBL073W	1.95
4932.YKR104W	1.95
4932.YFL015W-A	1.95
4932.YPR126C	1.95
4932.YPL147W	1.94
4932.YOR003W	1.94
4932.YBR294W	1.94
4932.YLR358C	1.94
4932.YKR015C	1.93
4932.YJL003W	1.93
4932.YIR030C	1.93
4932.YLL035W	1.92
4932.YER115C	1.92
4932.YHL010C	1.91
4932.YHL016C	1.91
4932.YPL113C	1.91
4932.YJL043W	1.9
4932.YFR010W-A	1.9
4932.YBR182C	1.9
4932.YGR096W	1.89
4932.YLR151C	1.89
4932.YER032W	1.89
4932.YEL070W	1.89
4932.YFL019C	1.88
4932.YLL046C	1.88
4932.YPL230W	1.87
4932.YOR237W	1.87
4932.YLL020C	1.87
4932.YOL150C	1.87
4932.YNL138W-A	1.87
4932.YOL118C	1.86
4932.YCR014C	1.86
4932.YIL024C	1.86
4932.YER060W-A	1.85
4932.YOL052C-A	1.85
4932.YGL215W	1.84
4932.YJL205C	1.84
4932.YOR135C	1.84
4932.YBR270C	1.84
4932.YOR082C	1.84
4932.YGR213C	1.83
4932.YLR280C	1.83
4932.YLR023C	1.83
4932.YGR141W	1.83
4932.YGL192W	1.83
4932.YAR031W	1.82
4932.YMR103C	1.82
4932.YNR059W	1.82
4932.YFL025C	1.82
4932.YFL067W	1.82
4932.YMR272W-A	1.82
4932.YBR089W	1.8
4932.YLR411W	1.8
4932.YNR073C	1.8
4932.YFR026C	1.79
4932.YML118W	1.79
4932.YLL057C	1.79
4932.YBR148W	1.78
4932.YPR109W	1.77
4932.YDL062W	1.77
4932.YGL239C	1.77
4932.YML122C	1.76
4932.YLR241W	1.76
4932.YJL163C	1.76
4932.YPR044C	1.76
4932.YBL068W-A	1.76
4932.YOR102W	1.76
4932.YIR016W	1.75
4932.YMR242W-A	1.75
4932.YLR010C	1.75
4932.YLR171W	1.74
4932.YER107W-A	1.74
4932.YKR102W	1.74
4932.Q0050	1.74
4932.YCL049C	1.73
4932.YHR171W	1.72
4932.YPR054W	1.72
4932.YDR281C	1.72
4932.YLR374C	1.72
4932.YDR095C	1.71
4932.YMR294W	1.71
4932.YDR314C	1.7
4932.YLR054C	1.7
4932.YDR030C	1.7
4932.YNR062C	1.69
4932.YDL094C	1.69
4932.Q0120	1.68
4932.YPR084W	1.68
4932.YGR057C	1.68
4932.YAR018C	1.68
4932.YDR010C	1.68
4932.YCR085W	1.68
4932.YMR156C	1.67
4932.YPR106W	1.67
4932.YBR220C	1.66
4932.YAR020C	1.65
4932.YLR238W	1.65
4932.YLR037C	1.64
4932.YLR459W	1.64
4932.YMR101C	1.63
4932.YKR047W	1.63
4932.YMR322C	1.63
4932.YOR032C	1.62
4932.YGL158W	1.62
4932.YJL094C	1.61
4932.YMR251W	1.61
4932.YBR144C	1.61
4932.YOR391C	1.6
4932.YGL149W	1.6
4932.YLL052C	1.6
4932.YLR261C	1.6
4932.YOL015W	1.6
4932.YPL280W	1.6
4932.YJR038C	1.59
4932.YLR416C	1.59
4932.YLR269C	1.59
4932.YBR184W	1.59
4932.YMR053C	1.58
4932.YMR244W	1.58
4932.YNL092W	1.58
4932.YNL179C	1.57
4932.YPR093C	1.56
4932.YGR265W	1.56
4932.YGL002W	1.56
4932.YPL156C	1.55
4932.YGR287C	1.55
4932.YEL041W	1.54
4932.YOR067C	1.54
4932.YDR230W	1.54
4932.YMR176W	1.54
4932.YGR190C	1.53
4932.YLR099C	1.53
4932.YFL053W	1.53
4932.YNR042W	1.52
4932.YHR184W	1.51
4932.YPL192C	1.51
4932.YLR343W	1.51
4932.YHR071W	1.51
4932.YJL127W-A	1.51
4932.YOR030W	1.51
4932.YAL034C	1.5
4932.YKR034W	1.5
4932.YLR445W	1.5
4932.YDR209C	1.5
4932.YFL055W	1.5
4932.YBR051W	1.5
4932.YJL007C	1.49
4932.YNR065C	1.49
4932.YPL034W	1.48
4932.YJL105W	1.48
4932.YDR113C	1.48
4932.YCR019W	1.48
4932.YJL214W	1.46
4932.YOR146W	1.46
4932.YDL194W	1.46
4932.YKL217W	1.46
4932.YDL210W	1.45
4932.YMR122C	1.45
4932.YDR249C	1.45
4932.YGL063C-A	1.45
4932.YCL004W	1.45
4932.YNR056C	1.44
4932.YLR007W	1.44
4932.YEL076C-A	1.44
4932.YIL025C	1.43
4932.YOR047C	1.43
4932.YPL041C	1.43
4932.YLR311C	1.43
4932.YDL096C	1.43
4932.YBR201W	1.43
4932.YDR160W	1.43
4932.YER097W	1.43
4932.YJL119C	1.42
4932.Q0115	1.42
4932.YIL060W	1.42
4932.YMR017W	1.42
4932.YGR053C	1.42
4932.YGR228W	1.42
4932.YAR064W	1.41
4932.YIL134W	1.41
4932.YNL159C	1.41
4932.YDL214C	1.41
4932.YHR078W	1.4
4932.YER158C	1.4
4932.YPL092W	1.4
4932.YOL029C	1.4
4932.YJL093C	1.4
4932.YFL060C	1.4
4932.YKL165C-A	1.39
4932.YER188W	1.39
4932.YCL067C	1.39
4932.YJR106W	1.39
4932.YDR276C	1.39
4932.YPR177C	1.39
4932.YPR026W	1.39
4932.YPL095C	1.39
4932.YEL009C-A	1.39
4932.YKL036C	1.38
4932.YGR242W	1.38
4932.YDL239C	1.38
4932.YGL183C	1.37
4932.YHR177W	1.37
4932.YGR176W	1.37
4932.YKL132C	1.37
4932.YHL006C	1.37
4932.YOL114C	1.36
4932.YCR075C	1.36
4932.YBR050C	1.36
4932.YGL051W	1.36
4932.YNL276C	1.36
4932.YPL159C	1.35
4932.YDR085C	1.35
4932.YAL020C	1.35
4932.YCR087W	1.35
4932.YER152W-A	1.35
4932.YGR059W	1.34
4932.YLR462W	1.34
4932.YPL077C	1.34
4932.YDL186W	1.34
4932.YOR072W	1.34
4932.YNR071C	1.34
4932.YER184C	1.34
4932.YLR047C	1.34
4932.YNR058W	1.34
4932.YDR306C	1.33
4932.YBR113W	1.33
4932.YDL185C-A	1.33
4932.YJL199C	1.33
4932.YPL102C	1.33
4932.YHR176W	1.32
4932.YGL114W	1.31
4932.YCR006C	1.31
4932.YHL015W-A	1.31
4932.YBR297W	1.3
4932.YBL094C	1.3
4932.YKL201C	1.3
4932.YHR139C-A	1.3
4932.YBR099C	1.29
4932.YCR066W	1.29
4932.YLR456W	1.29
4932.YIR032C	1.29
4932.YGR224W	1.29
4932.YDR545W	1.29
4932.YDR401W	1.29
4932.YPR078C	1.28
4932.YBL009W	1.28
4932.YFL020C	1.28
4932.YER119C	1.28
4932.YPR157W	1.28
4932.YOR331C	1.27
4932.YNL120C	1.27
4932.YIR028W	1.27
4932.YPR160C-A	1.27
4932.YER067C-A	1.27
4932.YFL003C	1.27
4932.YMR173W-A	1.26
4932.YLR157W-D	1.26
4932.YGL154C	1.26
4932.YKR091W	1.26
4932.YMR081C	1.26
4932.YFR042W	1.25
4932.YML002W	1.25
4932.YLL063C	1.25
4932.YKL097C	1.25
4932.YJR159W	1.25
4932.YER045C	1.24
4932.YDR506C	1.24
4932.YMR040W	1.23
4932.YPR064W	1.23
4932.YPL174C	1.23
4932.YLR112W	1.23
4932.YHL034W-A	1.22
4932.YLL025W	1.22
4932.YBL048W	1.22
4932.YPL189C-A	1.22
4932.YLR338W	1.22
4932.YDR544C	1.22
4932.YLR444C	1.22
4932.YDL246C	1.22
4932.YOR306C	1.21
4932.YKL124W	1.21
4932.YOR351C	1.2
4932.YMR187C	1.2
4932.YDR491C	1.2
4932.YPL189W	1.2
4932.YOR186W	1.19
4932.YOR079C	1.19
4932.YFL052W	1.19
4932.YEL068C	1.19
4932.YPL025C	1.19
4932.YJL027C	1.19
4932.YMR035W	1.18
4932.YGR079W	1.18
4932.YOR178C	1.18
4932.YJL193W	1.18
4932.YDL069C	1.18
4932.YIL029W-A	1.18
4932.YKL023C-A	1.18
4932.YDR542W	1.18
4932.YLR242C	1.18
4932.YNL228W	1.18
4932.YLR155C	1.17
4932.YCR099C	1.17
4932.YNR066C	1.17
4932.YFL064C	1.17
4932.YLR467W	1.17
4932.YPL027W	1.16
4932.YMR265C	1.16
4932.YIL120W	1.16
4932.YKL106C-A	1.16
4932.YCL038C	1.16
4932.YDR420W	1.16
4932.YLR158C	1.15
4932.YDL163W	1.15
4932.YDR008C	1.15
4932.YML083C	1.15
4932.YGL096W	1.15
4932.YDR317W	1.15
4932.YLR296W	1.15
4932.YHL049C	1.14
4932.YER038W-A	1.14
4932.YJR061W	1.14
4932.YGR050C	1.14
4932.Q0255	1.14
4932.YPL282C	1.14
4932.YFL041W-A	1.13
4932.YKL034W	1.13
4932.YCL058C	1.12
4932.YLR365W	1.12
4932.YBR056W-A	1.12
4932.YNL235C	1.12
4932.YDL206W	1.12
4932.YPL279C	1.12
4932.YJR079W	1.12
4932.YIL049W	1.12
4932.YKL221W	1.11
4932.YER085C	1.11
4932.YOR013W	1.11
4932.YFL021C-A	1.11
4932.YDR340W	1.11
4932.YNL097W-A	1.1
4932.YOL063C	1.1
4932.YJL015C	1.1
4932.YGL074C	1.1
4932.YLR320W	1.1
4932.YPL205C	1.1
4932.YHL044W	1.1
4932.YCR047W-A	1.1
4932.YLR205C	1.1
